sol,Gen_at_10_1_kw,Gen_at_26_1_kw,Gen_at_65_1_kw,Gen_at_66_1_kw,Gen_at_69_1_kw,Gen_at_80_1_kw,Gen_at_25_1_kw,Gen_at_49_1_kw,Gen_at_59_1_kw,Gen_at_61_1_kw,Gen_at_100_1_kw,Gen_at_12_1_kw,Gen_at_31_1_kw,Gen_at_46_1_kw,Gen_at_54_1_kw,Gen_at_87_1_kw,Gen_at_103_1_kw,Gen_at_111_1_kw,cost_dh,voltage_deviation_pu,emissions_ton_h
54,432977.2049387336,362209.74070024723,242805.7577538972,370396.5937076282,344345.0886500338,382967.38620354893,101556.05419548495,203980.40142840543,148357.60175482914,141135.3294175358,193972.2875432804,106045.36649882502,31664.712679679098,108594.18706162658,36631.465872813525,10789.446065700904,14732.061954886973,14436.837773901261,13407.917778062196,2.7902818504499587,51942.39767056924
55,223144.24755547917,343928.99993426364,244509.26254510754,208649.07227910432,331897.6397792039,376079.3240149133,125011.93831347387,255557.72707397328,247428.7668843328,177041.2435600831,199641.7938392418,111174.32464823179,103848.58330293965,114995.634503702,125730.35258398132,26312.161926795263,14317.695308948016,15380.07638997351,15149.103030670623,2.9369833695332623,41106.501354811386
56,247222.72360831234,361149.76405379287,244638.39031365316,384127.2950744075,354539.9917864104,377081.34170549293,123286.90080464844,159629.9838446613,143222.11486295235,177581.1876026989,265995.26684842753,167897.40749842473,59289.57853877504,43278.44209026243,131010.55108884336,9993.939323659593,17291.710494394138,12339.386113362081,14211.139634592482,2.1617545973802623,47582.18972629814
57,472163.7279701276,232099.07429010328,349425.905611715,381804.0508618093,507207.67722477583,377023.4746463902,107828.67501303453,154160.87489967293,250713.86081229994,250567.56827068076,271629.2936600342,117721.82240833354,59497.02345764077,43275.5756988041,32071.14516688892,10688.463188843534,17305.544048168143,14451.932983714702,15480.032200780213,0.22313614984444574,68410.32591588305
58,480912.0779227275,358943.2397847256,315917.79095700243,379052.83370340004,347327.61769086664,375922.3073866649,99981.86698949838,203915.53068731131,148629.89089379468,173012.71950094443,265265.16203729017,104657.90525524225,24477.03313082984,43259.09834116632,36013.21330094899,7799.886732298468,14524.104785332882,14253.781841388787,13731.366400402456,1.0434335468660296,59068.15758664086
59,235286.80062718573,367139.7389358126,244083.50154451502,211239.1431464051,331297.4868148121,376128.2690455866,121764.37388497859,167153.67718588957,245664.064483066,173393.31753698477,227996.00774500883,184964.79229100922,104599.94070539888,28521.508544374683,125680.17871159644,7539.161928623864,14491.581353864907,87835.95470244554,15210.753721437653,2.732924916757769,42095.560457282176
60,227294.6525083656,367248.36683921324,237979.57161135264,219493.83594587474,343045.42049647344,376128.69855741225,115800.02622518745,160732.03551083864,247056.2348247819,176952.76756364398,183114.7951751845,150481.55541583573,104617.64234747816,85238.02689009943,130976.67439843004,4798.052899408137,84888.94942076379,83385.78142388604,15970.240394704488,2.0757085551740753,41570.944250395594
61,474990.99463554856,359283.33609738766,314244.07810299256,213063.21471346015,348619.51168492297,451722.3857059678,310989.076331896,207461.62733723552,210156.17031141088,178212.59924196047,195988.85519125013,148271.22211831235,24179.632098571576,89384.4055698589,35477.70689761107,7376.086124655424,7464.619820133483,15147.652776329836,15277.886857599085,0.33585946567871194,60992.314134363034
62,480736.05915619154,282662.69874088047,236767.29807246855,379052.83370340004,516845.3707666091,508232.09297208267,121847.20469796394,202790.7619052022,148560.0481492632,172427.39534226837,227081.56607296603,104657.90525524225,20577.079039105076,26197.164039077747,36870.66070447104,10605.16213835096,14709.185885570625,14253.781841388787,14076.77628569456,0.4775352550807441,66935.89194070513
63,427082.56335578987,361901.8918726502,318296.1338511818,377737.0235431421,332096.51655910444,451208.26814566297,101928.59230783107,206226.26246677455,139586.4584060075,170417.14197028274,197015.232600637,106380.2954834632,25828.724601675916,48530.057013572645,37798.42290337063,5268.753329448922,12783.49361391842,14423.560088657077,13381.18111992734,1.5449921488128013,56768.48471814348
64,331807.60514188925,372150.8016939987,313157.2180566791,379860.5891821755,677952.0188323327,382726.6724837185,101986.13389988591,211991.97354874294,213393.5148830436,142256.8185803832,266791.8257930585,145182.2467714932,34466.703062062545,42830.89235104565,28664.866823869375,7540.404403607338,14594.840069347596,1813.1347480463883,15138.002516098531,0.21081481034597516,72510.93993468538
65,235510.33841847043,350266.2867595451,216892.80071863782,220790.6101311181,348367.65576940426,522863.93057389336,296391.51549276797,208962.1148344972,145894.22705480264,213878.97332776658,181816.65151078656,182951.08590631702,30603.676846247137,40869.98596092587,132347.55987216858,6910.574081727434,8368.704214008787,86394.90586095207,15534.62830048615,0.8738463303764363,49929.0549914506
66,235798.77328568112,362602.159315901,230721.99286650345,142408.40693143843,332014.80571981246,377240.61418946343,116786.99117928001,250758.1615178975,245125.29445194805,176924.27026731634,259325.35528127514,169660.78023732503,103440.74570672603,82394.24404786111,118765.84405695676,25155.955810489275,83687.5626316489,4330.3817447230795,15905.91895101184,1.5995276394971547,42025.549052803115
67,480858.27463606984,357420.03115525073,313796.2494051798,226819.53213814457,345256.6168425696,449606.23206047504,118384.5775463008,205231.55447609123,149380.57345615368,180535.47940335286,263436.4077378023,106878.46844224085,25520.648973852756,43673.43055534271,35343.53067268548,7581.990361791137,14969.396559559998,94036.84860958284,14454.232073430534,1.0620144953526713,56532.75279005794
68,231238.23190749058,367131.4232634797,237660.07898931063,219493.83594587474,343045.42049647344,376128.69855741225,115800.02622518745,160732.03551083864,247151.8617744603,176952.76756364398,182394.25058424185,147061.84599704176,104553.5422885494,85238.02689009943,125680.17871159644,4891.3197070481965,84888.94942076379,83385.78142388604,15879.641775899023,2.2558856431094014,41545.20266493742
69,235510.33841847043,350266.2867595451,218337.80542874092,220790.6101311181,352025.0640137298,522863.93057389336,296391.51549276797,208962.1148344972,250919.464914505,213540.9231349626,181609.7172391573,182951.08590631702,95980.68767071783,40869.98596092587,132347.55987216858,6199.138157319468,8368.704214008787,18502.460767804965,16269.07293971963,0.4550017107322354,52384.01879604888
70,435177.42433153465,367096.5912706472,241871.04342535898,223201.11714630484,323325.03021424677,375943.94410429744,120259.18244721646,204368.4737538721,209438.2623209211,176713.68105406707,266493.7043285077,106283.06796177365,94573.51320989593,84817.94693089777,118378.66830895012,6267.212307089427,83827.09087938943,78693.77819700581,16551.582154913922,0.5644036808733989,50485.35644218722
71,326476.22939882963,359384.0810269068,313741.6728644413,226819.53213814457,348401.5594154207,376452.14683577657,120022.3394204864,208514.39814498142,145286.82808378187,180535.47940335286,195038.15423756975,182017.52765278146,101208.66171033168,90031.13754680639,36015.83578070678,7635.352057018114,7409.895688348847,15054.958462560964,14004.278790688222,2.931278980726657,45900.98104891766
72,223227.79408999032,380245.7456249306,245379.79640262286,208649.07227910432,331897.6397792039,376079.3240149133,120490.98708149792,255557.72707397328,247428.7668843328,176989.52422556918,199005.78749698194,106583.1644428718,103848.58330293965,114995.634503702,131987.66536006064,8770.502395997664,88915.73715268562,15380.07638997351,15990.65382136807,1.5260765298489707,42690.803093655806
73,231238.23190749058,358899.77644706826,319135.0745686737,378635.12937764055,351729.3879702378,521336.4502802698,123440.7253330313,204119.83729077814,140043.7329052345,150431.4310332779,300965.5194428949,108323.31597386388,24621.795126638353,43248.23781680245,48035.77800350651,26107.709044047122,15989.007978879636,87469.49072802317,14588.843828416015,1.212870090691066,55006.58835346097
74,224234.74353898922,369716.85460601817,237388.75791494863,219493.83594587474,331297.4868148121,376109.34343632363,115855.86337579018,155075.59006644262,247151.8617744603,178476.33814906125,197150.98477478613,150655.9501958866,101181.0814717541,89685.38669313227,125434.3770060318,6871.225204955312,84399.70665672608,88603.24589039995,15995.347045710425,2.236685489442558,41305.872046232216
75,472715.0312296617,362881.47877287056,238549.05353382247,377167.04975531047,358135.07496062457,375944.3236763526,123836.44612232345,161782.16802341034,143201.12855470667,176377.273703903,194794.1262539525,105216.19489068413,43834.297303690895,45096.53746943964,29299.472489739586,6516.569220881015,12275.055257416663,14846.57914368839,13013.307640679213,2.8300957452856936,54479.85074142502
76,481624.1967257526,362832.80464457814,318033.3171496082,377304.72257907054,343076.1201548531,375922.3073866649,126533.98218849405,203980.40142840543,148629.89089379468,172850.76359298715,265265.16203729017,51507.19575772324,24503.82931328837,45201.744831127784,35929.82372529515,10586.922554506256,13660.842014469388,14239.150368609326,13559.7990559299,1.280173604113561,58958.43033809941
77,334721.460642295,367643.21459915873,318355.66055403475,226819.53213814457,513248.0361923013,451722.3857059678,101572.19391139972,208514.39814498142,146873.3742989691,177126.33083906697,197549.6287832596,182017.52765278146,34422.68405785349,90031.13754680639,36015.83578070678,7804.898202298622,1396.4415720500256,14434.56426872746,14245.470850684005,0.9017730308393365,57014.247205032174
78,472700.8694847155,231998.21967054612,237706.70720363405,138310.0967769171,507178.7914234111,456077.84216705395,103558.4161268897,254591.15596584458,251483.29857430796,251744.2027593248,196747.5797761714,184625.83669488737,100055.1440771766,102952.72067995985,25421.224024735253,13543.132827692762,85487.08274088833,19779.004289596545,17079.172157363875,0.20654306287347624,61295.415957069294
79,297024.4406688263,362476.35941150715,318296.1338511818,383985.2737095014,322999.40235676605,376087.6099816909,120460.28687860107,256822.83804927458,145041.4097005835,170417.14197028274,265698.2135148747,106380.2954834632,25907.581801295688,43278.44209026243,38331.1920035655,4605.669937071394,12850.01558793884,77814.69051173181,13862.144730051616,1.906411992142311,50810.971745272676
