sol,Gen_at_10_1_kw,Gen_at_26_1_kw,Gen_at_65_1_kw,Gen_at_66_1_kw,Gen_at_69_1_kw,Gen_at_80_1_kw,Gen_at_25_1_kw,Gen_at_49_1_kw,Gen_at_59_1_kw,Gen_at_61_1_kw,Gen_at_100_1_kw,Gen_at_12_1_kw,Gen_at_31_1_kw,Gen_at_46_1_kw,Gen_at_54_1_kw,Gen_at_87_1_kw,Gen_at_103_1_kw,Gen_at_111_1_kw,cost_dh,voltage_deviation_pu,emissions_ton_h
28,154219.58865496624,337346.3936167994,172901.9300794627,241663.2032389656,384624.5986085526,256988.09243490588,202900.7361217007,288397.0958101108,204415.25213747332,222415.95189600298,206432.59469577123,165711.40721352873,36626.703652522185,114644.01480435119,84362.28535292442,4027.424073185756,21833.068443745986,35655.450504731714,14243.912576374332,1.8705118105841234,39249.24267239339
29,265603.1148260513,278681.5794465558,155988.77873731207,260372.98702952886,305036.22606194863,402863.70931553736,247178.26493741045,290538.17660676024,209536.76574791182,227991.41566189213,182556.63976418268,69875.76384348537,86602.25538020293,109864.03861623438,116780.06736764392,27636.850206647876,33818.52460494549,127954.58217874743,16650.003987650245,0.5362044151746741,43312.346911711385
30,386522.42474078684,233655.4979546392,155703.0432944115,366308.7835218268,619412.519101471,569622.3790237273,279813.94969432155,212652.1943112336,159528.19891228725,140095.50329421755,226172.8654898192,123074.9046710551,35224.993010645994,30040.327643927132,49138.345069251256,27608.110064366694,53285.00111452031,38600.20877684981,15792.418784520418,0.06366760227618873,71341.34400062825
31,319102.17641492834,280746.4795694763,196844.05411200586,235172.8691296496,603807.8000322529,551979.2668593688,202929.69593779286,207380.2278213152,150690.4693274882,71891.83664327455,182238.95735291392,120811.72323390719,33693.50280227428,32537.909244029714,4250.941142967895,4120.803994992644,31083.839836067364,35768.81913786081,13049.136351191419,0.9915360144997785,58954.64145269945
32,151154.22403232052,337346.3936167994,201912.2341682245,349411.1140049624,388405.34092791216,256988.09243490588,204366.89636459318,212008.2301908107,210777.05583614297,144020.23222129594,285343.3665237611,166964.35734051702,54929.33138614864,17788.11529117741,85133.28756200732,54024.58560102877,31346.179173173205,36110.7824837574,14243.821350109187,1.7834722349809684,42525.9296446355
33,322800.585979428,337592.279934242,162782.39778876147,257270.26280293078,305034.09712031146,415015.02632464975,204288.47835639006,214600.73814564114,159739.69773524953,241936.89590917065,236709.0907288043,108916.11885593197,38159.427744965506,27171.84706869635,56743.207866488396,68856.39732504437,47478.25412067683,36633.35175719407,14327.868273254808,1.2127137174737639,43822.03874177986
34,392120.20102759416,346979.44937017636,191293.03764185857,358096.0557681496,612889.432842857,259441.5948375049,193872.49196396655,238733.04545003048,150730.20741942964,67518.39816682483,279260.0951158253,121133.64278589454,34527.1393898528,33828.19557437405,4051.2941266580856,7290.683824554391,20686.44806563483,41518.42638077459,13603.575062201999,0.6120409481167433,60938.44064265211
35,319259.02802278835,281659.9013420592,162421.97839190756,206307.6319167338,388126.6045989661,415430.53020212974,207254.7768117603,287260.76594377804,150870.50096855534,240121.39452151212,184510.58962614695,172869.58578004013,86227.71216924003,108973.03406993713,66543.94644216365,67804.63790506891,32153.539346830585,43525.59423548102,16215.995665257688,0.41070720904466695,46010.53747079748
36,386182.11576394644,280587.98291004234,155703.0432944115,366377.81083828217,660166.3675441442,396349.9971771577,246263.49451239858,210674.32553201134,158215.15721509623,139695.54054993164,279649.2044021156,178661.46939241022,40808.5226517063,29248.72159933197,51126.99613127802,27608.110064366694,53285.00111452031,126552.10379809735,17158.402423453208,0.05995754739145709,69670.82683163907
37,318297.3947972302,331436.45732001757,165018.0289550171,209079.23679651122,379629.18717564584,258128.6613371556,276322.5577438246,289051.92566941696,155357.39032679048,233101.05479951724,196188.1829997353,69972.69164206716,86260.20255976399,32773.40904838046,56235.52341123392,8206.526846082194,32080.2287600824,46339.035685404844,13660.786504051845,1.8522456541555772,42067.4975683671
38,265425.31499127287,337346.3936167994,172901.9300794627,241663.2032389656,384624.5986085526,256988.09243490588,245793.13080366707,288404.25683293695,203758.4565257171,137677.97200082426,181699.88264934413,164087.11168015667,34922.64342841105,114644.01480435119,85133.28756200732,6861.18632251606,49611.06202832669,36197.611208209964,14450.694802634345,1.1208371144020917,41267.54903200133
39,322800.585979428,333759.47856659896,196762.18794642983,257270.26280293078,379735.7961587764,415015.02632464975,204365.48169328272,202984.09325746523,159739.69773524953,241936.89590917065,196032.51912877403,173000.02202867746,87863.41445072979,111799.19680718522,65112.41123191564,9640.998794552259,48957.295056866,132610.85553557874,16909.60899566142,0.18949654590827447,49094.672226717164
40,319348.6211987085,337622.69181719015,194870.14856792078,352641.8365919751,295828.41583313816,416874.67592678324,247909.40203130286,218263.10966068564,159037.89572968893,242860.07236805218,235962.76601652088,173000.02202867746,82886.24295274509,109722.43632007745,67608.27998473686,68875.54401318754,34299.43111322752,122907.316046851,18060.76195476428,0.14155407280974108,51758.536698845564
41,319267.06457750394,335855.04685187404,155703.0432944115,352310.4653143656,663846.3742647339,416913.8685990956,272537.4045144142,288208.8025657855,159032.11296692168,140095.50329421755,278632.0324212147,122187.84301163389,86157.78237353219,25309.339247280623,48628.41937099443,29695.979151795204,34295.58035585819,38600.20877684981,16434.228675454244,0.09110668659152177,69201.68512186337
42,386156.8064350064,227488.49142412856,149345.78621653782,404221.62291829806,653003.1785732436,350302.8863143451,272537.4045144142,210861.30528215278,157716.27269963836,143557.5392594582,195949.40352567268,123447.6098090966,35591.14314152365,30004.97452726992,6569.580479634886,27214.190346940322,20240.16952662217,38568.01517566828,14145.413028797542,0.36245536757450947,65082.20828543152
43,392120.20102759416,346979.44937017636,191222.88644936794,358096.0557681496,612889.432842857,259441.5948375049,193872.49196396655,238733.04545003048,150730.20741942964,67518.39816682483,236160.2856687302,121602.54266525894,27928.49482629838,33828.19557437405,2026.7891862918477,7290.683824554391,20686.44806563483,41518.42638077459,13289.016380839768,0.724998928322663,59909.9411860597
44,386182.1188189873,227615.2728932039,286697.12753829686,350826.9932403559,621072.4443090729,569622.3790237273,192912.78155320138,210863.85321353553,157118.23343515774,70090.69589795005,279756.39510287886,123074.9046710551,35591.56496446234,30022.02706094143,6551.3168096473455,7091.825171321019,16707.826110551196,38531.37027186348,14622.952207964468,0.2103668707320846,72089.9857381501
45,320355.5913075165,337622.69181719015,162492.7946675746,230481.83505418134,304670.7216259159,254239.6134691228,203111.4241552051,287260.76594377804,158600.30694382195,251689.4014503922,235289.83511497866,176049.21442005064,85133.73758898563,111805.10623236347,66543.94644216365,67746.95538295749,35091.089991966466,129316.43013694593,17238.3385484335,0.4880059244358971,42385.248489018115
46,320696.2156134032,278617.6137894488,160959.5915349644,260372.98702952886,380145.45165799896,402967.8803932135,247166.22579347086,287041.93296560127,209077.27709560597,227991.41566189213,289286.311205543,180860.59745685026,86602.25538020293,107890.54688695002,118182.91758727233,27636.850206647876,33818.52460494549,127954.58217874743,18589.878809583963,0.09906505204222027,52184.064530110016
47,313541.45518979576,284036.09535812424,287351.09721242427,354154.5485705175,664468.4453500585,551080.4940459349,201542.6116243301,210522.95640282062,143492.88356845488,142398.42319427128,288556.76269777113,116686.89355534963,35071.970426951964,30021.326019949596,6551.3168096473455,27608.110064366694,16332.692655498417,33873.06473493603,15246.586504077977,0.12886316650140384,73466.02955042098
48,324701.4945362261,332707.8675739512,154330.5541668338,268266.35391489125,616542.3612559383,324681.64527247235,272668.2587869194,214276.00533042153,59920.73884505116,82051.3535510505,234499.6379738725,69579.26326817679,37040.55488273244,35066.893950224214,3251.699604732159,8300.023135304336,32090.365845867913,38564.18880402746,12300.233968305249,2.955550460883504,53996.95249380047
49,329416.93305234914,284179.6602343829,155796.04160353245,342113.0766645851,378965.22682810656,392066.6537087576,198337.28254203408,215647.2924158491,143570.27541860848,227847.85899050438,184423.07619147864,68370.02824116027,37045.91612489458,32791.10359818423,3741.2357193617972,9962.39971380059,32086.926483360985,43492.154304623036,12449.026982001009,3.003272031197909,45215.930337013495
50,318644.511908801,332037.3289926791,164853.8290202379,344482.25795374566,379625.0137447027,392066.6537087576,197700.10521661182,217073.9791091745,159289.62044917062,242704.7257948382,196143.53950968068,68370.02824116027,37045.91612489458,32772.015063454215,69235.06129154327,70222.08986242561,34401.568424182435,43492.154304623036,14468.906881599049,0.8871022364516508,47726.717992725724
51,322555.78461834317,337064.3285278209,202604.54706811218,344482.25795374566,320882.56184597034,379999.1409468161,197700.10521661182,213693.10467289088,143936.6784613367,227847.85899050438,236333.93302926733,68220.42233223969,35583.9760290274,32772.015063454215,4349.225650525986,26977.876275065457,26126.675974232,35480.43793430568,12891.90916363917,1.6555278139841718,45819.845578225504
52,146416.20677329443,337346.3936167994,172901.9300794627,241663.2032389656,384624.5986085526,256988.09243490588,202900.7361217007,288397.0958101108,203629.68599783652,138681.37569400246,206432.59469577123,165711.40721352873,35545.29574483468,114644.01480435119,85133.28756200732,4038.1681979104396,32364.804262733902,36197.611208209964,13741.999977289048,3.201936013193234,37409.66529603568
53,327627.3257902994,356645.7964273178,172535.6919769876,261942.3473904482,379920.3126510228,569009.1025106246,203943.74202713862,214468.1085468113,57802.320026507616,55505.086551129265,206391.3522267682,104051.44863616615,36620.190845146855,30056.603157499245,57073.20774385097,5150.586095307964,21776.837701859586,33514.393847483036,12369.332262557544,2.8791338615695947,49490.93714558485
54,318400.0297101565,333533.09490723745,197777.14882442076,399060.6783863369,379633.8121699223,391660.69670426304,197587.09145834748,215694.41870946193,150381.65009665836,227874.88057529734,238221.63588681267,70014.1548117252,21077.89128504963,32225.86988165936,3724.532083849749,6420.133405589103,20372.04227183816,46548.15922248168,13115.30699210875,1.08148993878422,50951.307244709154
55,380247.4718387354,348497.0403043853,300364.6101872035,350963.4853130012,622475.4912062472,274939.7668821123,253628.2849030249,221627.24461883414,156582.00934590097,65475.123059714046,283946.4255161727,104166.20606910711,35560.35135076706,31888.86590900188,4414.167960533885,6944.3165605638,21602.076989141224,42398.037125524155,14198.809544090538,0.3206166392851316,65779.79904523026
56,319058.5806832727,337622.69181719015,162784.30443003168,352641.8365919751,378966.0684386416,378215.8538168269,195291.5146708147,212729.43128864636,201664.84574549235,228095.11248045083,236080.774308807,174363.41369109167,56609.81502985389,114581.31780230677,2897.8715734386533,26553.757200684493,26077.902230021024,132362.74833797597,16560.431699882753,0.2519652011323964,51519.12565207966
57,324812.21232703264,337629.9519611425,106902.08388871477,352641.8365919751,295828.41583313816,389070.75177340826,272237.9359254838,288088.28203998914,159038.03748568313,227059.40432706458,275333.84857810725,66896.7587938919,86050.16443749572,28955.40443944538,67608.27998473686,68875.54401318754,29594.556455699872,44128.98848498083,15640.333636111305,0.572013503312091,49069.88297349718
58,319371.6299569399,280746.4795694763,196844.05411200586,235172.8691296496,603807.8000322529,551979.2668593688,243066.66030102383,207380.2278213152,150397.75614948804,231966.76076905904,182238.95735291392,120811.72323390719,33693.50280227428,32537.909244029714,4250.941142967895,4120.803994992644,32156.501154651927,44126.72785626182,14386.598885587813,0.3394570739165459,62756.07221095242
59,321726.01826962776,356692.5856834769,194033.32318124434,262032.63651414504,630555.5572807139,326694.0322255289,222694.6544153951,214468.1085468113,59899.67141700584,80721.22689570626,234126.68110381428,74541.59301152994,35723.65116356981,35086.950047107035,8877.030827156306,5213.108411800389,20633.5582505808,39597.48100081405,12247.646903288072,2.4755407049298572,54952.30870197085
60,256281.57516690082,356702.9584252076,154095.37097522526,257456.0908445217,318770.19858415314,569599.6960388577,201844.7239249219,210451.46497244763,154641.88465290354,242768.95772422323,188153.20696934074,103934.90296599966,36316.7209834028,65153.116632429424,60902.5598650325,28358.052589958148,29246.124307883172,34817.70223207999,14123.127984025077,0.7830612842172453,47994.11195812096
61,323267.3559043416,337064.3285278209,202604.54706811218,344482.25795374566,327072.8490386228,379999.1409468161,196200.36112266022,213693.10467289088,143943.26869581905,227847.85899050438,189964.12130969827,58976.27379177663,35075.788880872446,32842.63283449062,4349.225650525986,27245.9983256852,26126.675974232,35480.43793430568,12618.41210992861,2.4223629058573977,45072.56213460079
62,386156.8064350064,218037.4228506103,155703.0432944115,402785.3802114945,651652.2511082175,569622.3790237273,272537.4045144142,210226.6794306903,158221.0988704088,142464.35079800646,195949.40352567268,117059.5986933911,35212.375053963886,30004.273486278085,3061.1294125218883,27245.338402056776,20240.16952662217,38600.20877684981,15092.285484760816,0.15318050823676566,73974.02599966442
63,321726.01826962776,356656.67832067487,194033.32318124434,353132.47374785104,630555.5572807139,326577.4458609402,192526.21098427943,236267.22341533192,59899.67141700584,80721.22689570626,234126.68110381428,74541.59301152994,35723.65116356981,35115.45965716512,3960.672223315189,5115.273827631197,20633.068436359787,35863.617828761344,12549.982496522356,1.6980680706403612,58243.540739150834
64,380247.4718387354,348497.0403043853,298238.93413468846,350963.4853130012,622475.4912062472,274939.7668821123,253628.2849030249,221627.24461883414,156582.00934590097,65475.123059714046,283946.4255161727,104166.20606910711,35883.76993699312,31219.076346810987,4414.167960533885,6944.3165605638,33896.62201429381,122947.80020901578,15376.51786040839,0.26670802615076716,66479.80880255162
65,319348.6211987085,337622.69181719015,162784.30443003168,352641.8365919751,378966.0684386416,415430.53020212974,247909.40203130286,286842.8967967343,201664.84574549235,239168.84480519063,236080.774308807,173635.49521241497,56609.81502985389,114581.31780230677,66543.94644216365,53261.964010337535,34299.43111322752,132362.74833797597,18600.16893499273,0.08274312448840637,56256.493127160575
66,328810.60385008284,280698.4079145088,190643.69434260007,229342.40626088445,381898.44248960505,282274.13480850996,248765.83131133835,216678.76766453616,150896.99943477171,215193.49276375002,233780.84652685252,69985.59061980623,82421.7516455626,34961.26984606857,52264.170927479485,5060.659004135177,32069.53492715796,35821.6072420743,12907.144833658138,3.137114490781763,40801.73381708185
67,324652.41793205694,332702.57656283356,155703.0432944115,342525.2441625367,663846.3742647339,416048.7885654047,272537.4045144142,290534.2815908009,159032.43270214874,140095.50329421755,277741.9269621594,119784.92001847892,19288.924134292036,30161.323942196268,48628.41937099443,28996.853797439606,34295.58035585819,38600.20877684981,15704.781674215457,0.13004595135755626,68590.06390020589
68,386156.8064350064,218037.4228506103,155703.0432944115,402275.8843989474,651652.2511082175,553260.5304206609,272537.4045144142,210226.6794306903,144098.5423082388,142464.35079800646,195949.40352567268,117059.5986933911,35064.826398723606,30004.273486278085,3761.8199286336,27245.338402056776,20240.16952662217,33909.70963874084,14863.330993973415,0.17657203337551908,72845.7764705921
69,377792.8966911338,233655.4979546392,155599.90540148798,365657.291611221,581386.6396497638,569622.3790237273,282193.7854420197,212652.1943112336,159528.19891228725,140095.50329421755,226172.8654898192,180830.4656415673,35224.993010645994,30040.327643927132,49138.345069251256,28029.903672924098,53285.00111452031,37974.78226632725,16078.576388924877,0.062097435700321335,69353.55575801112
70,329416.93305234914,332523.5385141686,164853.8290202379,344482.25795374566,379625.0137447027,392066.6537087576,197700.10521661182,216678.1579151347,143533.62846870604,227847.85899050438,196143.53950968068,68370.02824116027,37045.91612489458,32772.015063454215,3741.2357193617972,8213.793702624296,32086.926483360985,43492.154304623036,12773.411331789706,1.8642952779996729,47107.956028098524
71,318783.5673115208,283092.5790402866,155960.24153831165,206710.0555299701,378969.4002590497,258587.21533225698,276959.74454499874,288027.67499306455,150896.99943477171,227600.28667247682,184518.14567193843,69972.69164206716,86259.34443875444,32792.49758311047,56235.52341123392,6156.232837863345,32051.766974745697,46339.035685404844,13228.90199585843,3.311590965675704,40030.198466794245
72,391893.2020551367,337930.96234888176,155961.79982335563,265754.337340815,616542.3612559383,323234.25073126936,203206.85486973234,214445.9409958735,147482.8636882654,67585.14862837522,231756.6760668419,68845.98358724742,87224.88485216099,35473.65444284586,40891.04803988713,31169.191289867882,26970.042437370023,35882.54473322665,13739.651194606826,0.8665967733725006,56483.117863949396
73,131824.70582581917,279935.88153162383,172772.43908623114,242119.48019830004,378859.74759589334,410787.65439354134,202783.6347068811,288410.02301247703,147703.35040917477,235800.70440911694,190774.85966824516,169245.9522901771,54929.33138614864,114644.01480435119,67532.29219178774,53185.76648159274,32353.574740794043,36110.62600609167,14943.357137856292,1.325859963044804,40769.273698567195
74,392120.20102759416,231971.05339927482,191127.3303214191,355268.1481427464,611125.4813217145,259441.5948375049,193872.49196396655,238733.04545003048,150730.20741942964,67518.39816682483,279260.0951158253,121133.64278589454,34527.1393898528,33828.19557437405,6261.739110878825,7290.683824554391,14894.952348176941,35939.30193396758,12931.990637271032,1.1543660564594411,57599.36399871299
75,322521.4710997762,337352.84993213834,105114.444185755,241663.2032389656,381246.71865246753,256988.09243490588,273751.41248604015,288397.0958101108,201671.78344355756,222415.95189600298,273189.8698682501,62553.03263447149,36626.703652522185,114644.01480435119,68602.70862566645,69383.51013454073,21833.068443745986,35419.5942695712,15381.911205536155,0.9490278708288881,45147.28156293227
76,319843.6149949433,282506.52026598086,196844.05411200586,348422.08684797166,603807.8000322529,551979.2668593688,243066.66030102383,237963.26973229102,150397.75614948804,231966.76076905904,182238.95735291392,121129.50827796472,33677.26595550631,32537.909244029714,4250.941142967895,4181.84936269505,32748.712002717504,44126.72785626182,15075.102700409001,0.2173264175675389,67650.11730515266
77,256281.57516690082,351223.890468593,154083.35518590792,257456.0908445217,659681.0782997021,569599.6960388577,201844.7239249219,210447.62598796448,154641.88465290354,247750.67717215963,188153.20696934074,123839.19454726236,36316.7209834028,29561.349951200114,60902.5598650325,28358.052589958148,29246.124307883172,34817.70223207999,15464.647780742738,0.17756123888148145,66879.44908949523
78,329488.18014331127,333533.09490723745,197777.14882442076,399060.6783863369,379633.8121699223,390157.66554566013,197587.09145834748,216709.5562122681,150381.65009665836,220677.27532195477,238221.63588681267,66426.90993065064,21077.89128504963,32225.86988165936,3724.532083849749,6436.275206733448,20378.925107184245,33634.551536093335,12951.98341633768,1.2717199271391624,51113.24389036609
