sol,Gen_at_10_1_kw,Gen_at_26_1_kw,Gen_at_65_1_kw,Gen_at_66_1_kw,Gen_at_69_1_kw,Gen_at_80_1_kw,Gen_at_25_1_kw,Gen_at_49_1_kw,Gen_at_59_1_kw,Gen_at_61_1_kw,Gen_at_100_1_kw,Gen_at_12_1_kw,Gen_at_31_1_kw,Gen_at_46_1_kw,Gen_at_54_1_kw,Gen_at_87_1_kw,Gen_at_103_1_kw,Gen_at_111_1_kw,cost_dh,voltage_deviation_pu,emissions_ton_h
11,477534.0736695768,275396.55229327886,354296.5018976088,392366.43769785133,613717.0104641797,194882.06215677876,230425.84607901683,128084.69242870336,40609.61425610916,40248.18326355801,218078.63381820524,85991.00399829939,27771.848662316563,35425.79620091766,26675.960318179335,19248.551051870712,29059.65840924991,31303.53370993363,12771.756551441531,2.0463007409792087,65991.82198353506
12,460619.7795800396,274530.93511639547,350375.4936434291,475624.7067536438,239270.30850975504,206633.0976202907,223413.6899864534,236142.82014061627,75533.97971508958,132887.77523184373,274116.24584578973,89434.39557060224,26474.560750917066,24721.535350968123,53369.354385369654,20124.697837234155,29456.996163780612,28039.14791524513,13281.634531820337,1.7177828468057739,55462.28297249431
13,477534.0736695768,274012.730953968,355704.4498661244,392612.1502490034,539020.3444013859,194884.1309682966,225599.9680902706,218131.4333649091,103703.47726905583,40248.18326355801,217340.34199580015,52219.78259444462,30677.626434792175,23188.71819578582,18439.913960101316,4248.85599531458,28336.725401750427,25249.112478391213,12628.27672337363,2.0782731029416546,62426.6611157445
14,340984.3837452593,279085.52964708785,338585.4067586426,383188.042553935,463346.2978099148,203740.53601392268,223413.57990536655,289001.36961688625,75757.40705406012,40908.58221134763,268322.04298598913,52191.379432492555,35045.039250861766,47003.78736219443,93609.0430844886,20205.65485528126,29122.811640720218,38424.26103540749,13412.055397280817,2.3386259954155566,52710.36076121307
15,247269.7686116277,282587.1361540132,353910.00779373763,300453.2418854222,547418.7807954819,194764.63359428674,225597.13093609203,281588.8106436455,107264.12860412747,40248.18326355801,217301.67790108477,124638.45886880401,106940.40108498048,44469.344371603846,18532.028051988986,4248.85599531458,32593.473321486767,24820.20651290034,13193.071019659883,3.179972526846722,50640.822549994
16,237757.78997564764,279416.2395423724,353048.6155369843,386642.64839900803,228253.57171521417,199144.87084591936,225655.67370333875,299039.1412919186,92984.81906250275,223881.60343796609,218209.91677720426,169180.58305999334,28328.5995968576,87278.1615736075,21352.16249050043,28980.83213446089,55254.27580954149,48785.898577460786,14201.41750943778,2.966211867253767,44018.203323984395
17,245463.35903713846,393288.98897914094,209634.7592720752,392415.28805301484,233197.55689629648,203777.63353071897,226584.26807311721,226350.51670757425,169165.61658860094,182985.94901280187,209391.800370001,133669.44354872347,100706.53247196412,91662.22564152503,48440.548650892044,22490.398186057428,29033.785348661997,46090.57863629998,14329.509860494856,2.5060386805982127,41309.95529643144
18,245463.35903713846,393238.9413181491,209634.7592720752,397510.7149238132,233197.55689629648,203815.02194438654,226473.94180767515,225984.89846546346,169207.28849154426,183324.65903019678,275816.0886435448,133669.44354872347,100706.53247196412,91395.05617515466,49735.79078842496,22490.398186057428,46269.20927526681,46090.57863629998,14900.821299197165,1.4678103200346277,43118.32738596035
19,306928.14045367256,279268.69377787085,337733.7583154471,98077.25180479506,349115.81720207003,200956.52673659174,229042.28305620432,262150.4042035715,163783.5166162264,180616.7759733089,218064.85439871287,169106.8563606904,33298.33133564026,84466.731866981,90838.61312340401,18399.89422459193,43608.44208425396,112568.88798027448,14863.929612560441,2.672048295113251,40813.96530099694
20,241569.89389331624,255737.61699899595,206175.89552274914,297018.2160126936,246055.2347908433,194066.87140638716,225641.46010793385,303048.0813864221,164409.0448022683,185215.05937553558,217317.5348206938,176322.32270024708,102294.00165410452,87265.98783887824,94837.96627648297,22631.620589028455,107803.46120062206,107519.09537537838,16291.746067451402,2.170574821475181,36759.4362253494
21,355454.37647463573,310199.93371090456,352761.9867421588,393352.3507966466,538992.9727890572,226579.82542758257,231088.32943417825,186754.9739487356,97220.28064977324,42177.97180045961,263934.51005097607,85046.52698204425,37251.64995841133,35880.544589055964,18598.568133626723,19047.507271891845,29059.64367696891,27584.23508605099,12906.806896880227,1.3842495169686149,58246.962772093466
22,477534.0736695768,274012.730953968,355704.4498661244,393350.64560198673,539804.6612849204,194764.63359428674,225599.9680902706,218105.22126658328,107264.12860412747,40248.18326355801,217337.4306537458,124638.45886880401,32138.281430007675,45618.839035767975,18532.028051988986,4248.85599531458,28860.339906842823,25175.817180281287,13347.847528144563,0.9762468402261886,63360.75127782107
23,342559.3421854213,275939.8296559499,201730.7526627016,397510.7149238132,242845.83209810307,527043.7686946373,226600.4242068407,228588.97078040324,93860.55741149474,184854.57086235913,204581.72259574287,132986.21876369242,104234.78586494918,88886.8134717372,108967.63781531973,22586.06410589838,108022.26499096096,104338.2542821482,17456.34390835851,0.2096119727157857,52936.71324870963
24,468408.6296091541,265973.7241193625,355897.41911185364,474501.85319349106,611623.7340474309,195764.44181478082,228988.3829374382,133572.93522581767,40629.6871716992,45823.43016514152,218056.55563386067,87367.24329158441,26922.85022117292,23326.96123782174,50011.54262709449,18942.849293462878,28881.211383217364,27803.406644241008,13219.711111456141,1.06297535570949,69845.8489490191
25,355066.89818629384,402703.9470885475,350465.75214888307,389237.35962535767,611751.3982053443,206194.5144388072,230424.25822796611,140115.01770715145,98638.08723591037,39889.54372921328,272172.98578052945,90022.14831937876,26956.340910935978,25333.509740363537,51779.54373369778,20120.621198742334,29058.924670051787,31130.217030226366,13623.297623004855,0.7579669790669393,64958.26109309637
26,355131.98141141806,306931.6143933464,430782.3178983284,409908.5258261177,534737.7696050947,492536.7766159454,226637.54397851517,139536.92959578132,99333.67311810199,39809.56698089271,268421.0509362027,167731.0112919726,27031.573455608795,36365.28986254205,95659.5802371173,19162.730804618484,109002.50403440972,39038.229789762125,16623.956034614876,0.06403545704419777,73072.89177992768
27,473774.9892079051,274035.9794643097,202365.7599003089,392815.39582529065,617660.5533706165,557691.6320788731,226578.4668759909,130128.85321967019,164754.90670031053,184346.88795064995,211083.42778967923,90084.32476452552,25761.650646418864,91696.4903628559,18487.52417195429,22587.585006168592,35845.99948440502,38350.27794722132,15911.994545869196,0.04856174558502113,76567.48584238545
28,477534.0736695768,274168.0635837165,348960.6869831439,393350.64560198673,249998.93070265785,194764.63359428674,230947.10038529264,236307.97275446265,93154.23143897842,183227.82704870088,217337.51624907996,90311.04958490872,31111.27857896962,45618.839035767975,18532.028051988986,22560.333151518487,28851.38106802103,30847.75331183531,13064.515232816802,2.5655794439033337,51844.974067460964
29,234201.95151374073,282587.1361540132,351134.7003514497,300453.2418854222,547418.7807954819,194764.63359428674,225597.13093609203,286179.6385936504,151954.88866135207,41877.127478873925,217301.677869829,181591.79800453334,103651.7487937146,44469.344371603846,17592.010992659663,3560.1888617032146,32682.012917207743,24632.736237618086,13890.420882842349,1.4852642415383968,51820.8094635842
30,347950.5803764467,275415.2015877676,207637.2996866291,383329.6386363006,540056.7446466304,194876.55656891162,225640.97063258267,288652.3941948536,163349.62462362117,186025.65692316348,217333.7010424766,52192.652921823515,35109.72783192815,48511.96356480552,18150.491599023168,20028.03220134684,31965.74187395381,28725.983610099538,13510.065291995876,1.3264205376274167,54040.57926292852
31,353101.68822773406,279398.7250523629,338015.72484024015,386269.2866661641,604114.2144746457,204239.57030688899,230102.97078600922,288467.11787522194,90057.08765659694,185065.42725292896,217364.3348838686,182713.8967662528,29917.880007470267,34651.053500699505,21258.953214382625,28980.83213446089,54495.46538965843,27719.117782986774,15200.939921393809,0.24398868466724355,64263.423243907666
32,245463.35903713846,393288.98897914094,209634.7592720752,397510.7149238132,233197.55689629648,203815.02194438654,226600.4242068407,226350.51670757425,169207.28849154426,182985.94901280187,209464.0929031967,133669.44354872347,100706.53247196412,91662.22564152503,49811.67240489989,22490.398186057428,65445.94526448852,46090.57863629998,14763.138587203017,2.227819928625025,41772.847752206144
33,477412.78134865226,275397.92069589265,355896.68401702214,411151.44579764456,613846.4126676273,194882.06215677876,230425.84607901683,128084.69242870336,164423.82451710582,40248.18326355801,218078.63381820524,87094.59799040032,27771.7535058746,35624.620617288056,18532.028051988986,19251.041133775,35548.195229733006,37683.88010769575,13652.753885242872,0.6319273581767211,68517.8513979181
34,245463.35903713846,393724.89166270714,210953.6634373669,472209.19753867446,233197.55689629648,203815.02194438654,224850.26591646453,231963.70319961198,158591.7727413889,183324.65903019678,217397.52699892217,133669.44354872347,103380.05182291573,91393.5760942164,49735.79078842496,22512.192011609477,46289.051713543704,46090.57863629998,14973.649740765126,1.129597075131593,45958.055894804005
35,353428.48792882817,279398.7250523629,337941.96661377494,386452.70514581347,245519.6663269036,204239.57030688899,225639.66586289427,288467.11787522194,92984.81906250275,185065.42725292896,217364.3348838686,181596.80454850194,29917.880007470267,34651.053500699505,21258.953214382625,28980.83213446089,55254.27580954149,48678.542906500734,13933.220219998244,1.8010459593113852,47047.18858792481
36,237757.78997564764,274180.7101333414,352915.6557072964,395869.3838349144,611553.8035428592,199231.6015558378,225562.09576706743,303251.04964031454,92984.81906250275,48779.302181809966,219232.1312713217,169180.58305999334,26962.209656544484,87278.1615736075,21355.281663369893,18811.3570254519,55597.15812560357,48800.37520882273,14604.90921141991,0.6542174689893387,59952.87143229694
37,473291.11336645356,275378.2314712621,355614.14670111134,392625.84045077424,539817.9084108946,193700.69363577236,228883.72768356022,215881.58869105537,40298.90851877573,40440.33578506746,217340.34199580015,52219.78259444462,28046.770782220632,45617.736594373615,18538.14477075354,4261.116224263876,28859.15769161164,27801.506878050284,12486.720229747505,3.1091820456066595,61846.28457240665
38,348554.1356581829,308716.53715301695,206466.47572750537,297285.9921839126,350433.47684753453,544152.5711462426,195411.0432796192,138516.55549614626,164844.0086426533,200888.73094573728,218023.39277691854,167212.46522031556,102308.67635323583,85553.50258968932,91222.53835778861,22596.374966927113,119877.35183788945,130156.18498964385,18207.141458240578,0.1486075458441699,54590.010840812116
39,345145.50104332226,274562.0023502235,334099.3533448641,489629.30744461267,226947.68467373174,203737.8789616516,223413.57990536655,303441.6675535692,75670.7703965354,186038.762796338,262615.8998650192,52191.379432492555,5565.281196970942,32400.229550207212,93194.03623594054,20205.65485528126,29408.917746631618,28721.559022801128,13483.554372127956,2.902472211614821,51291.844533022246
40,251758.90011756346,392319.4141619003,212669.14857335266,289947.19495486276,351704.33916590107,194139.4101118389,277267.84144363046,300426.9986328405,164303.95186531954,179142.91468444275,217368.29848110833,182712.42257124497,102874.40173222605,85388.81943990181,90767.50866969393,23331.807427439137,119877.35183788945,112676.30003704058,17880.39783167618,0.334705003964612,46192.760443946776
41,355131.98141141806,306931.6143933464,339173.7357774941,409913.02891521226,534737.7696050947,481645.9488015182,226692.7598391352,139536.92959578132,164500.2854481491,39809.56698089271,267956.6529372312,167731.0112919726,27540.52082156102,36365.28986254205,95659.5802371173,19162.730804618484,109002.50403440972,39038.229789762125,16527.34476607338,0.06532793509586377,68974.88117944458
42,233804.84031465868,395427.85737635125,212541.9116519228,305541.2260660377,245971.3202927689,194065.6974585258,224824.05437473138,135439.12781258853,158196.30948417433,184935.00231095613,217301.7230489897,181687.6307026965,103477.8687126909,87269.65782128813,106660.34607412027,22685.606676991727,108614.27722031416,72327.42516139033,15698.427758339814,2.7691751515313046,38017.54373397473
43,355454.37647463573,309271.39902734745,353477.30035631417,393481.1697227487,538992.9727890572,227192.73711544296,231088.32943417825,186754.9739487356,97205.66443985578,200389.3994307228,263934.51005097607,85046.52698204425,37416.92170552125,35419.55904388229,26676.708605650783,18738.673574068376,29059.658718914478,31305.01022946304,13944.29807430242,0.5175547345957153,60461.93781266155
44,355454.37647463573,279429.8912440034,337856.93624451756,392598.76264145743,213092.95356956983,194156.656934271,229168.67917730517,289032.7413831829,164424.86824671258,182732.5665007897,218059.74933816036,169514.5209608541,35583.346658391005,45472.884318797485,95601.01572358535,18478.116421027815,56798.423088868614,28228.029279750655,14727.04318621864,0.8421474980486237,47651.861682244846
45,243769.50146537693,392336.26576750114,214318.99676418694,303353.53826348577,347677.1404721153,194000.4923165083,223764.0643474138,232303.85779234307,158196.30948417433,183625.52837977,217301.7230489897,181682.45447046566,102924.78037712887,87269.65782128813,106595.42954243823,27288.118369106134,28815.03265956488,72327.42516139033,15692.935796282736,0.8600621101913326,42331.65825484118
46,247272.81818615214,262488.59249840915,206750.20988458602,300453.2418854222,547418.7807954819,194763.91139968016,225597.13093609203,281588.8106436455,162672.42347884682,192780.98679580662,269870.13360960386,127340.3484344534,106940.40108498048,46369.571826074935,18532.028051988986,4248.85599531458,32593.473321486767,24820.20651290034,14052.091161876811,1.593314232869869,48858.708396718146
47,233661.38845090475,291652.1903324017,206175.89552274914,295020.7819710307,244558.17238093365,194066.87140638716,225641.46010793385,296482.5779094047,164408.04298909838,185218.42012944727,217320.64203161738,132019.35537213177,103478.3957657218,87265.98783887824,94921.29680701978,22653.84548397276,107601.76666002633,107519.09537537838,15990.127801471923,2.7130510196627973,36382.11010995226
48,477534.0736695768,401018.99847144424,355673.7063539025,392612.1502490034,611674.7675044907,194884.1309682966,225872.25555621812,218131.4333649091,103703.47726905583,40241.14706277259,217340.34199580015,94564.76898477448,26959.43021789358,23180.31698946689,18439.913960101316,20328.61925968311,29014.576430534125,31138.94406207652,14115.938249216128,0.4193192670364645,71460.15441236386
49,233839.04999841866,279441.67471422884,350018.0082297683,296712.89963560575,547418.7807954819,194696.1491484185,225597.13093609203,299441.74381491326,106400.80178538358,182659.51716933487,217301.67790108477,176120.1806201872,106940.40108498048,44469.344371603846,18532.028051988986,4248.85599531458,111202.34399802805,24820.20651290034,15455.084371395304,0.5715217561568458,53511.77257410255
50,355066.89818629384,388289.67151755997,349915.20368716726,475629.82619366795,611751.3982053443,206601.0562584799,230424.25822796611,234434.64269611434,95587.41538731227,39322.10693602611,274116.24584578973,90054.96210582007,26922.85022117292,24721.535350968123,53369.354385369654,20124.697837234155,28938.848885472977,29732.910751630207,14520.620516285882,0.3170827747943318,70676.12543081309
51,342559.3421854213,392441.97998351755,201730.7526627016,397510.7149238132,245985.03166613984,527043.7686946373,226600.4242068407,228588.97078040324,93860.55741149474,184854.57086235913,205758.8991130381,132986.21876369242,104267.95028853687,91807.14189289404,107414.9122307878,22586.06410589838,108321.36998601333,104084.31477924339,18090.54537993472,0.1192901531719659,56625.87606552534
52,466385.2229432112,261685.2901384628,209516.85736453108,397956.0806577157,227310.68771125324,198970.46682671917,223370.74804695047,289424.0909805433,163316.3144940165,130663.49568769423,270241.58313530486,126244.73700783699,98899.06444750304,46399.03263732788,53333.40212392787,22434.663182014014,25861.675704899764,43885.722986853485,14462.374325239105,1.5623979357712554,48632.47539927775
53,237682.29292940855,279471.53796816006,353861.98458079447,386379.979836396,226934.97838456862,199144.87084591936,225656.32944624368,299039.1412919186,94012.78616301499,224292.9629950634,266099.3213417341,167619.18819049944,28328.5995968576,87278.29741734058,101838.76744897025,29065.9707576751,55254.27580954149,50005.02619996983,15279.630663385638,1.0306002769258797,45517.92576545111
54,245779.37842041618,392511.5436355098,206449.91292806674,294499.61970025714,346885.9220565216,199546.82562610944,277876.9375164491,288596.71264714096,164375.01744873705,185219.30823324717,209346.2526541006,133774.69620998675,103474.80511907292,91768.04043682085,91218.67592242375,22653.05893832995,119877.35183788945,106285.63697928072,17315.247641276095,0.46962665716162466,44752.45034487083
55,348554.1356581829,308558.47238864104,360843.9677027941,402243.8156925564,350996.7418810362,196526.706159632,228478.27603780077,138516.55549614626,164844.0086426533,200888.73094573728,217869.46577955043,169749.23763706503,27004.68982462142,85553.50258968932,23281.660526405612,22596.374966927113,125571.90350411463,51389.578911270844,15516.198175441394,0.5539807351424578,52628.59977106064
56,477534.0736695768,274168.0635837165,350352.040553972,393350.64560198673,539804.6612849204,194764.63359428674,230820.43372946494,236307.97275446265,93154.23143897842,40248.18326355801,217337.4306537458,90311.04958490872,32138.281430007675,45618.839035767975,18532.028051988986,19513.24068195609,28851.38106802103,31258.679086046788,13370.06601344237,0.8884270910746405,63041.63175169572
57,343372.0013580147,291586.51259088557,351086.7105706772,397510.7149238132,242860.1987748082,502871.3714902532,226158.46977717156,226350.51670757425,166958.00721339893,193994.24970231624,261186.8605504043,166511.40907101202,103474.6712438317,89050.25944302445,20873.300333820334,23231.025012425587,64964.33014836169,112756.10867151507,17776.359645173598,0.08695664987736673,59738.262387209295
58,243343.05123883788,393257.1494195888,347463.3799731533,397087.34835572436,245975.25317103567,205928.52964428172,226447.80842903393,226049.1755458808,168563.43287344204,187257.59533966074,275720.2846936109,181394.852190029,100769.31150347086,90116.40561070971,108442.81872981167,27341.224261207935,28771.491680766136,72327.42516139033,16786.174158403577,0.3262345643076625,49824.02320551961
59,243343.05123883788,395172.0324376574,212541.9116519228,305666.7247193877,252467.37922081052,194322.41050577982,225631.553537308,135891.0595191855,163303.4826365162,184934.9698651026,217301.7440236555,182040.46868097864,104892.50712646218,89177.74790816111,110799.86497081033,27464.074033153185,109083.79430320012,72327.42516139033,15961.2796513295,2.181624055811044,38707.53433030358
60,233624.8760202111,405242.4431220408,205554.23732946822,298081.1305458491,227133.49226860207,194066.87140638716,225641.46010793385,303048.0813864221,164409.0448022683,185215.148151815,209100.49089854653,166380.7153873103,102294.00165410452,87265.98783887824,108308.6949059797,22634.403635674655,108144.90196165288,49350.422956438946,16246.553817370495,1.2466242543177324,39824.14709492123
61,245463.35903713846,393473.5846390236,352395.22638952994,472209.19753867446,233197.55689629648,203815.02194438654,224850.26591646453,232048.0075452756,158591.7727413889,183324.65903019678,217397.52699892217,90920.4489847134,103380.05182291573,91393.5760942164,49735.79078842496,20125.82226184303,29809.51639881877,46090.57863629998,15045.494415146846,0.7273840567650511,50501.309019542416
62,353855.73684304,307779.5396157677,186606.70986699348,122720.04233894814,362513.0698700524,531642.2344908449,226639.4594407721,136488.20637050268,75826.32219348132,180109.1617614305,262772.9905439081,115098.74050138326,98927.68344660061,56152.99273179678,94600.38157210195,18595.808856522086,31822.436974409997,41759.6121101348,14100.694420395763,1.8641500029465217,46805.84980675448
63,237757.78997564764,279418.0908650368,353048.6155369843,393428.4011903012,228264.8979308846,199144.87084591936,225603.7568446978,303251.04964031454,92984.81906250275,223877.63894463144,219232.1312713217,169180.58305999334,28328.5995968576,87278.1615736075,21355.281663369893,28980.83213446089,55254.27580954149,48786.23599751108,14269.908138862096,2.2814208281498694,44481.30580760969
64,358723.1263629396,395500.56087498524,197714.4737242905,394154.39405490947,348823.5148713363,199423.08260628936,224812.0812040693,215868.1217633048,161295.9588499902,191232.88609400048,265045.4624418248,165674.58840154245,105565.27648405806,83610.8301073046,87148.37322967223,27213.12655446276,29520.906180581907,70210.01478166721,16408.7950199796,0.36915734248912224,51231.97347794982
65,486897.610281452,274168.0635837165,348692.39693136996,393350.64560198673,347053.649425315,194686.30566661438,230947.10038529264,262384.81514333497,92572.12324985147,183227.82704870088,217322.59980965694,170073.79852613443,31062.839965691208,45618.839035767975,18532.028051988986,22560.333151518487,29640.362373320393,112683.91012532127,15300.99399175114,0.4813028126528065,58025.868814952235
66,233796.3672024687,291778.8282054396,212594.2001911033,305655.02943559136,245971.3202927689,194065.6974585258,224853.277728012,297920.00290593266,164459.24668306808,184935.00231095613,217301.7230489897,182533.43714320372,103478.38738461677,87269.65782128813,106660.34607412027,22685.606676991727,108614.27722031416,69565.62865708672,16161.987348281773,1.5703216166965852,37661.73559034521
67,243769.50146537693,392336.26576750114,212529.20961225528,303353.53826348577,347677.1404721153,194065.6974585258,223764.0643474138,286598.88649961044,158196.30948417433,183582.1334502429,217301.7230489897,181687.6307026965,102910.2323204657,87269.65782128813,106660.34607412027,22551.604479937083,120082.59633249634,72327.42516139033,17121.679022176842,0.5112910003867699,44154.16889653539
68,343998.4222888559,386806.46872223285,334099.3533448641,489629.30744461267,226947.68467373174,203736.8405328021,230459.0477503189,303441.6675535692,75546.99081010604,186038.762796338,262615.8998650192,52811.94596771074,5565.281196970942,32400.229550207212,93194.03623594054,20205.65485528126,43889.41706102172,28721.559022801128,14243.315455009208,1.181072337685249,54881.65539259677
69,233624.01790188983,279557.9641792898,205952.10283001614,393185.15404715715,226988.70867876578,204013.27526671486,197779.48369651695,299036.53850972955,164785.9577646163,185217.7673213463,207902.67880272478,176159.28367916524,103407.54061134167,89085.78047621339,110810.92501716934,22806.29149015335,109419.65909821544,49322.26758731253,16066.38862831025,1.5907846461978528,39811.30613111033
70,345310.0340896169,274453.9466239128,334132.82868592726,394359.5082888821,538992.9727890572,203722.45277328786,231219.0992778161,187402.57719656915,103230.01868594873,200389.3994307228,263467.90054922306,52179.55566325576,9758.99863883229,32440.695052013714,13724.980635061685,18735.102019256057,29408.93109199291,27506.059225837867,12988.90382526596,1.6543262699186716,57511.69592095839
71,477534.0736695768,274012.730953968,355704.4498661244,393350.81402971357,539804.6612849204,194884.1309682966,225599.9680902706,218131.4333649091,103703.47726905583,40248.18326355801,217340.34199580015,52219.78259444462,30677.626434792175,45617.736594373615,18532.028051988986,4248.85599531458,29058.757891037574,25231.96517502924,12838.786960739599,1.6659357705379216,62600.56628277618
72,477500.28110305034,275285.09127490385,355703.6399843315,392621.0715661892,539817.9084108946,194889.22930550147,225551.7789989425,215881.58869105537,40298.90851877573,40249.78690547673,217340.34199580015,52219.78259444462,28040.308819442747,44853.88834650385,18538.14477075354,4452.979805603523,28843.382475969724,27801.506878050284,12490.268223349929,3.0695613285943155,62038.20609638381
73,237757.78997564764,279416.2395423724,353048.6155369843,386642.64839900803,226934.97838456862,199144.87084591936,225656.32944624368,299039.1412919186,92984.81906250275,224292.9629950634,266099.3213417341,169180.58305999334,28328.5995968576,87278.1615736075,21257.346845748645,28980.83213446089,55254.27580954149,48756.327434857885,14458.944610727824,1.967491322368518,45055.600044821054
74,343372.0013580147,276862.0729329168,351086.7105706772,397510.7149238132,242860.1987748082,502437.97178439546,196459.10764386354,226350.51670757425,93860.55741149474,193982.15101949763,261351.3587416587,166747.2240345923,104235.3582263146,89050.25944302445,20873.300333820334,23231.025012425587,63878.67835502541,108125.157323574,17031.01401361406,0.17750140420334337,57500.892803269315
75,243343.05123883788,395427.85737635125,212541.9116519228,305666.7247193877,245975.25317103567,194322.41050577982,224824.13253782335,135439.12781258853,157947.91712328672,184935.00231095613,217301.7230489897,181394.852190029,103442.83085442253,89177.74790816111,106660.34607412027,27661.24958746172,108614.27722031416,72327.42516139033,15818.15851362477,2.534864850648769,38340.043635626695
76,233713.12871973997,257111.30845263298,349596.55990764,295729.50207031035,227267.99538809105,194066.87140638716,225641.46010793385,303048.0813864221,164376.59347213307,185215.148151815,217320.64203161738,168092.2839763892,103381.78163255371,87265.98783887824,94831.37246073807,22635.456310592934,33496.902358347805,107519.09537537838,15823.691785458057,1.2155523737511489,40422.307265325166
77,348554.1356581829,308758.5885579918,206166.927882563,296711.1138308841,545393.1037704026,189176.92302328156,225272.67346666864,299618.7775693287,164844.0086426533,182667.09258932652,217279.7370366738,167212.46522031556,102308.67635323583,87047.76557540537,88686.57913523717,4176.433218858136,119877.35183788945,28341.78467120799,16952.882558202757,0.25846555108658764,54682.31147803647
78,343372.0013580147,276862.0729329168,351086.7105706772,397510.7149238132,242845.85598301498,502853.02932557504,195252.17925464796,226350.51670757425,93860.55741149474,193982.15101949763,205681.96064278224,166747.2240345923,104234.7754458434,88881.44405185556,21264.358585724323,23231.025012425587,63878.67835502541,107942.7985046387,16728.590443948036,0.25952042815156706,56300.25732633107
79,233839.04999841866,279399.62330925406,350018.0082297683,297287.7779886342,352459.15387260943,549661.5555895958,225597.13093609203,288081.19820827345,106400.80178538358,185580.22796256552,218045.33364132952,176120.1806201872,106940.40108498048,42975.08137976624,21068.12786500725,22669.741933744874,111202.34399802805,126503.06441613397,17638.82829349201,0.16064279148564764,56402.11860814835
