sol,Gen_at_10_1_kw,Gen_at_26_1_kw,Gen_at_65_1_kw,Gen_at_66_1_kw,Gen_at_69_1_kw,Gen_at_80_1_kw,Gen_at_25_1_kw,Gen_at_49_1_kw,Gen_at_59_1_kw,Gen_at_61_1_kw,Gen_at_100_1_kw,Gen_at_12_1_kw,Gen_at_31_1_kw,Gen_at_46_1_kw,Gen_at_54_1_kw,Gen_at_87_1_kw,Gen_at_103_1_kw,Gen_at_111_1_kw,cost_dh,voltage_deviation_pu,emissions_ton_h
11,365788.3681351356,297600.5759693104,290155.2142541751,329858.55265670293,413136.5582166157,535362.8971167171,185474.35417438668,260445.62219013044,211844.68315821272,125946.91657173577,287247.45681872655,169319.7206673183,90195.11296398676,70819.49955315754,18939.508837548958,37998.42867260716,61855.10423527569,23102.743791464083,16845.50866156697,0.09801907732758619,62280.0967810742
12,370949.87836575916,296025.98457070574,286470.0055632192,325616.8430054715,428510.5734573091,289277.8606968997,164067.2100852241,51166.66676149486,96224.87767063809,126629.2142406344,291347.6422970464,102767.20195884949,17274.350821142616,19175.25155736124,40122.36266382381,25056.096480493787,2160.566600912869,7358.177316396715,11267.481482428871,2.017071094136172,46908.870116636164
13,242134.97191102238,297631.45723413705,237188.05187712348,259486.1415504263,263905.0722808301,226803.13410505047,186285.14414178574,260258.24984019375,209396.06135016808,126031.49198631123,275621.98863676866,129557.99991437266,97741.6775883237,92012.5517283637,147568.98631013808,37827.14141804569,65387.30289559355,68332.93670012058,15767.43025745461,0.41546547358536023,36902.40002554661
14,373620.3920873071,367224.30381621746,290690.89964869106,274161.04928220407,409485.45847081323,300612.7342352636,75006.42984806343,162153.42171353073,90047.59461970907,125191.66889997963,270722.85981372243,127717.87209275141,18394.805415809322,56216.7974088886,46166.32537471804,24472.736515821085,15941.83538366989,12040.965477117516,12136.632328252268,0.9496004950886501,46403.49969892276
15,240243.74240040558,285456.0184945179,285880.1872726385,97579.39855649073,417736.4211183778,532899.0111321651,201837.87032882904,258304.70073437056,202517.62057156579,111205.93807721246,272207.4849232445,113609.92857307158,92644.5247434907,95072.37468867979,65294.39623340577,24624.019352839347,84088.41623194759,66441.44645737631,16014.969064666393,0.1486832185560305,49944.85477198897
16,364776.9563675681,366435.84616827185,290756.2195435296,337145.34683145984,409485.45847081323,521242.819311415,164025.48356127317,159435.906692251,90047.59461970907,124845.54934953296,285731.7566404436,85641.42354496954,20149.762224236878,56286.45203168624,75345.18940648751,36412.31481559402,15941.84369775065,6156.6980898465845,13933.741435300606,0.18610896045002645,57981.040479833086
17,365788.3681351356,297631.00192490086,289953.42088193557,276312.5138706729,414633.0017487034,535362.8971167171,185474.35417438668,260445.62219013044,205618.04854460244,126031.83179204089,287247.45681872655,128138.54911816218,97586.2976850745,92166.52428448245,59429.61641467341,37823.862422275415,65360.712884799505,68255.29290568916,17439.98214100563,0.10231369903716803,60054.42163998107
18,373620.3920873071,297745.44960796693,290756.2195435296,329721.3364208392,409485.45847081323,521242.819311415,184837.0232377131,159435.906692251,92724.47361022947,125962.93374038259,287216.9897351123,85641.42354496954,17159.906931881604,56216.7974088886,18736.629262789014,39001.767719675976,15853.740677005357,6115.125179390609,13197.148818750304,0.29026908875948876,56248.02098673162
19,225831.12396405556,297152.322027815,238803.03448946556,267960.16263355105,270218.16904565983,218998.0505201985,186929.17278589355,259593.34855004615,209719.00597139486,123327.20850077474,122811.54940895681,129394.96671182642,97472.5940153383,64957.79251755198,16637.685233913595,37556.31636662951,69488.26041284189,63637.77197296262,13194.401937997989,2.801043098180071,32724.010286580058
20,233098.32439103478,348983.2047585918,286179.2298654646,271993.45952714456,287475.52521147067,327094.0095148425,160815.51806319633,231903.44449692825,94149.65658493675,106221.88438584877,121596.14373602872,113782.51506991258,20234.94645566959,91003.60448320862,69967.566659356,35681.973085976206,15271.921009266358,66113.34065842576,12230.524666845164,3.14578765119827,35825.7795820714
21,365788.3681351356,349391.25242955575,285693.68184324127,329858.55265670293,412375.9958459791,535362.8971167171,185474.35417438668,260445.62219013044,211861.04978482833,125946.91657173577,287247.45681872655,169448.42947013435,90195.11296398676,71192.05949466747,18939.508837548958,23924.068028477595,61887.879769034,6074.220232309766,16745.430360096303,0.08325445491490235,63557.1197446952
22,232819.8374128445,348983.2047585918,286179.2298654646,271993.45952714456,287045.9742702228,327094.0095148425,190779.5223816193,231903.44449692825,94149.65658493675,110692.80202144677,121596.14373602872,113782.51506991258,20234.94645566959,91003.60448320862,69967.566659356,37948.15214485039,15294.36619668778,66113.34065842576,12429.505801037549,2.4021375106859755,36459.1506375933
23,225831.12396405556,297152.322027815,239740.87184163465,267952.78507542645,263905.0722808301,218998.0505201985,186929.17278589355,259593.34855004615,209719.00597139486,123327.20850077474,122811.54940895681,129394.96671182642,97472.5940153383,66010.40752471122,16637.685233913595,37556.31636662951,69418.75601897239,63637.77197296262,13186.918883702287,2.900518710398173,32569.548269100247
24,397186.0931539181,286215.2800600347,290415.9404945317,329840.5817183438,270132.5803998592,327269.4987163691,202230.9480371619,280380.683575726,241676.96211531918,126065.51245009976,270853.15017454803,120673.9241552838,93439.82416750686,91431.79503490031,18346.09148292579,37846.35048579074,65387.30289559355,7427.752744875048,15539.162462280876,0.1313355645625518,50352.225372679975
25,232809.8907253593,348210.39302911673,233246.42947208218,93246.80729251515,292876.0056707076,231815.40040131507,191788.73816004314,233880.42094385793,224677.9095200313,110742.3941211451,232737.25380551314,113356.51526252126,95945.59188548214,92176.66613154122,146906.08200663616,37867.58389777706,15294.45220334189,66113.34065842576,14458.953040797966,1.2259350825319968,33500.54732848301
26,374026.8640556212,280393.1410150006,290688.6553384118,277654.74661878886,289229.67858847004,301114.85153122275,201292.94739629072,162153.42171353073,90047.51011455184,124816.31528866012,265278.04342117254,111843.52033389217,19513.11664673923,25426.56008863981,50063.4831190783,25100.88387409007,15941.12433322526,12225.346116184375,11438.544183848473,1.8294366829960331,40733.56800524762
27,397186.0931539181,347172.31345127494,233886.05236805306,329840.5817183438,270132.5803998592,327269.4987163691,202230.9480371619,280266.22490433184,241676.96211531918,126065.51245009976,117134.98409000874,120673.9241552838,93439.82416750686,65993.27696158181,147852.6615742375,37846.35048579074,65387.30289559355,66930.05610539307,16641.803977672287,0.14767696148667708,48470.67925431016
28,226905.66999820352,356398.3049687661,290691.07054331835,334056.44773651427,428246.4643715585,535523.1355895452,78740.65022366651,231668.1006154314,85357.17761958152,126393.49801254369,234971.40007474518,85878.40705307778,16929.339841004097,57159.0011887334,47951.267708885,36237.55327716536,14809.16538768939,11725.675425245274,12938.171241247133,0.5610773401274243,52375.9868270378
29,374378.3040603254,281294.907050214,291007.7907186296,276918.50188147963,273950.45618422097,300613.2144310221,189128.74606671068,162153.42171353073,82724.8573632225,126084.56636564482,270525.90620276943,85661.2470606395,20134.751487849822,57720.455158949786,47272.05290514512,25084.844692995128,14839.626629854974,11169.960369183329,11397.164746464246,2.2233823899986724,39912.30948625643
30,233170.77469807214,297865.41355032555,240492.69475055125,88976.47484464526,287598.5972653611,331042.1958296206,186947.2317051415,281508.10355653946,224112.365703821,123402.83929933979,121559.11014393339,113800.29960439638,96252.31018053068,91937.93921593997,48705.9426346599,25084.561945143625,69211.68467205088,64514.94552591983,13614.947451349106,1.9364824045885696,33139.99059665722
31,223652.97464606178,281191.34096282907,290482.56943929335,329497.48169869796,288785.2551543483,338158.50389059295,201630.52184511855,233971.32008905144,88784.5522334764,209853.94390480156,235759.4166431404,87281.58057389464,20166.113175670143,19460.28381936107,61062.47901805969,24097.727375009457,15986.51766901671,6815.657518040862,11831.460818804118,1.5555116484957403,39842.25448416515
32,231972.18322221257,285368.86400574783,242413.6771588614,83872.66076564674,292717.72372934344,326981.8690319058,185537.38735872955,260859.97373993113,225185.79027970482,110550.74347958487,121596.14373602872,113554.3696811868,100885.94116963814,92177.17454738422,65536.3931110978,36200.41836617514,81135.5091956706,66026.36751123439,13879.07375525538,2.1371482578874783,32464.833371689037
33,398864.3440129423,374871.2367815471,290423.9080964423,329819.2023641703,421623.68994290713,296854.9039915551,202798.5965436392,234194.99075201122,89621.78991293357,203081.64459257535,271078.42423908494,85399.79876486982,18279.707668828927,54350.505279065495,18641.24694190457,24894.410851939887,15208.304371674569,5063.66514184878,13452.925851123924,0.23100986812948354,54538.70290916024
34,370611.4094999164,281295.0361188079,290130.4603889952,327946.8811241564,405223.67166391894,300524.9914232946,73345.41543833207,162150.61850287108,84491.38228853555,125771.15200253515,270525.97107182344,84296.04295457416,24754.659909426155,57720.455158949786,21562.590368971527,24910.391468444046,16112.241730030435,5770.386403648344,11361.15455344778,1.819493987503172,44944.889729981674
35,242506.39865217186,280864.3533634222,233448.17458861848,285571.1128041001,405278.33474661387,228245.90565298632,188622.11204141157,258648.15721541774,211899.49210496218,126065.51245009976,267377.0842347137,127505.68598479149,97735.58198466031,91940.96863424883,147905.8178586316,25231.542429751233,75574.22581751719,64557.654916290645,16168.030265833597,0.21247227756474585,42520.751840571196
36,240243.74240040558,297742.2502718854,284810.85829817376,97579.39855649073,417736.4211183778,526640.2916522417,202119.72230585024,257386.34246109155,224424.94899195828,110948.26529203985,115270.63651323684,113800.70084284322,96387.26531780101,91934.94583755784,65140.48252107042,24625.21735053941,84044.97976493352,66022.82791398795,15426.639312066052,0.2421822584956792,47654.22161723845
37,223659.34253688648,280824.6842255829,290024.91583516035,329490.62568384,405223.67166391894,300227.35711845034,188856.57996551876,258649.03195587944,79682.66789708953,128947.89668722176,270535.2230219439,117128.36546269552,24754.659909426155,57679.494387351195,48932.022330740416,24374.304311618333,14775.863265864038,64704.741377702114,12871.142941815533,0.7397424088598965,43329.40841558353
38,373620.3920873071,367224.30381621746,290690.89964869106,272227.5128319888,280801.43076497025,329541.9650043894,73345.41543833207,162153.42171353073,90047.59461970907,128211.54424225407,265919.1008263894,112848.18401831466,19514.58908665501,56633.03616819315,50068.8342692932,24648.785914666318,15762.560847022836,7593.966862221776,11647.863567759798,1.767235572185169,41876.723173109436
39,374026.8640556212,280092.10195295874,290511.1838345855,277654.74661878886,734204.8034301139,300612.7342352636,201890.59786615366,162153.42171353073,90045.78985668646,124816.31528866012,271071.54366113554,84536.58165783768,20261.044379938365,22409.105903038006,49931.12846259352,25100.88387409007,15941.12433322526,12225.346116184375,13290.087662263433,0.2238121385988342,66302.3706488575
40,373585.77432885615,286385.95554681704,290711.4998069536,330072.8749876497,429135.6178826047,289183.4576492119,164067.2100852241,49960.6017728672,92789.9499698494,213603.06483963836,291347.6422970464,102862.04238349522,17274.350821142616,20300.859023661844,17853.563107933805,22944.909028702896,3058.4508972498297,7339.0093342517575,11635.45163166814,1.5339049275626193,48725.00662552787
41,373620.3920873071,367224.30381621746,290752.07684940257,275596.0181944081,409485.45847081323,295886.27616182424,181754.6682259168,159435.906692251,90047.59461970907,125191.66889997963,270722.85981372243,85661.2470606395,18394.805415809322,56216.7974088886,48063.82211551721,24617.78095455568,15941.83538366989,12040.965477117516,12282.364432885117,0.6948022335058317,47343.23822995895
42,227413.70359569998,297152.322027815,239740.87184163465,267952.78507542645,263905.0722808301,301552.37831331394,186929.17278589355,262096.08864758303,209026.2780619775,126127.66361506756,122811.54940895681,85999.22707336638,97472.5940153383,66010.40752471122,16365.266728197636,37556.31636662951,69389.96926104989,12308.24043518964,12669.929159810168,2.5352329223323187,33915.649018849756
43,225919.64854595595,297152.322027815,238855.18017565337,267960.16263355105,404698.5469077441,222778.68792309065,186929.56373709333,259593.34855004615,206863.86815590598,128335.48690986553,122811.54940895681,129394.96671182642,97472.5940153383,64957.79251755198,74750.92846603904,37850.87550437487,69488.26041284189,63637.77197296262,14256.425963060014,0.8637379752544463,38179.18497881245
44,227281.97383747908,371096.8542526328,286658.423151158,334074.21784967236,288479.0769681342,338214.44442813064,201673.27307764016,233977.46770583058,88784.5522334764,209228.907836561,235759.4166431404,87281.58057389464,20166.113175670143,19460.28381936107,61047.73853650872,36993.66455004488,15989.683500699262,3853.8745593422973,12456.964710226935,0.9286723863430157,42694.11169738001
45,223659.34253688648,281295.0361188079,290013.9598384987,329523.2010121227,405223.67166391894,300611.44618480094,188856.57996551876,162150.61850287108,79682.66789708953,128209.18782698267,270535.2230219439,85216.68099113129,24754.659909426155,57720.455158949786,77283.32311515854,24374.304311618333,14775.863265864038,5596.356186352548,11746.910239867806,1.6485908306172374,41303.78558913991
46,232809.8907253593,348923.08528278006,289697.0500021235,270019.1564805492,292876.0056707076,340004.3151158587,191529.55992007928,232400.1437549975,225185.79027970482,110742.3941211451,121518.59467765875,113376.92907969795,96221.66737028555,92835.72531237097,145962.14372684286,37867.58389777706,69306.45354244532,65944.96531201906,15744.315455425462,0.3188322695413299,40854.89864677985
47,380427.8512046786,349445.88831825845,290576.8987460033,272097.50306173635,412359.5520145214,541395.3525226571,173230.14660886442,263156.3555948493,211861.7614165447,215003.52897818308,287268.52445224946,116858.06991974576,90309.57232545159,21866.95663417452,19887.297974779907,23049.85029632305,63430.249741348314,6270.476767269221,16288.324682810675,0.09449280275587835,62924.35927914809
48,233170.77469807214,297102.009036873,288616.4001593427,271544.6791536673,287598.5972653611,331167.52251601743,186947.2317051415,159459.39487070031,224112.365703821,128153.16877320447,121559.11014393339,113800.29960439638,96252.31018053068,56247.4614894298,50019.86451634022,25084.561945143625,69211.68467205088,7520.771489938252,12760.27216790431,1.6880137463272424,36450.09258242013
49,374033.2329518912,280115.0580095183,290511.1838345855,277654.74661878886,734204.8034301139,300611.5378352987,199710.0603406952,162153.37738260202,90639.9239903177,124855.67667358689,232484.5974081066,85217.92349757958,20141.530791904574,19604.510285194123,24151.977368046188,24544.082238883224,15960.273511319234,12225.346116184375,12815.326445399513,0.31816803138498273,65283.74314182711
50,233170.77469807214,297630.2874612372,240675.7065112163,88976.47484464526,269639.0419700646,330321.86427778826,186947.2317051415,281508.10355653946,224125.9651735865,126604.61271544431,121559.11014393339,113800.29960439638,96252.31018053068,90867.61920956252,15163.007693599615,24613.14211721162,69211.68467205088,64917.309920906126,13267.909976136272,2.664744306731948,32492.012522904024
51,371345.11915536516,352575.1883779881,290762.84346152947,275052.19971174555,424745.5737337308,356192.32327559567,189008.70832741234,231424.9778026122,91209.65315903546,118604.07487644468,287403.62504252035,116056.09590994958,18223.960640141406,56246.84181153623,20251.814563888045,38690.10443405391,15192.176820994991,7156.28143234933,13135.109732378161,0.35800967339953316,51151.94173403181
52,370949.87836575916,296025.98457070574,290120.8520147348,325616.8430054715,427831.3585321835,297656.93572062463,190896.09354605345,51166.66676149486,96224.87767063809,126629.2142406344,291347.6422970464,102767.20195884949,24309.65566528488,19175.25155736124,39242.68966633322,24367.373685468687,16010.783904724745,7358.038871964317,11605.550896071518,1.5375264524373342,47795.24198277755
53,379381.677802128,297147.5050034345,285749.71741391433,274068.33512064145,414642.9065118159,533785.734828597,202559.5948742986,261500.94705337848,205741.66610629074,124845.27983927104,287247.45681872655,128028.64045961028,90195.11296398676,92931.59380321518,60944.02438547252,36038.22528732658,84132.0187073337,66459.55017640538,17668.17709593959,0.0948255088833686,60865.23561788586
54,233171.3628657433,285407.2105960658,242564.33749679732,83872.66076564674,292717.72372934344,326981.8690319058,191511.31800421493,232268.26457919495,225185.79027970482,110550.74347958487,121596.14373602872,113554.3696811868,100885.94116963814,92177.17454738422,65536.3931110978,36200.41836617514,81135.5091956706,66026.36751123439,13728.851281315736,2.4246303989160585,32075.107056844707
55,379245.5614882906,356398.3049687661,290691.07054331835,326479.6620674036,428246.4643715585,536247.4434064091,78740.65022366651,231779.0405937061,85268.15197880664,126393.49801254369,272539.4564854788,85878.40705307778,16929.339841004097,56246.84181153623,47552.87036755835,24891.55777245581,14809.16538768939,11432.30498147635,13594.959663925609,0.22829748808470762,58910.256776301496
56,374310.1158201078,281321.07386078435,242521.8931577102,274161.04928220407,273950.45618422097,300612.7342352636,189128.74606671068,162153.42171353073,209032.3889730834,126095.96043210269,270562.974095536,85661.2470606395,20134.751487849822,57720.455158949786,47112.31441601236,25084.844692995128,67684.41504763192,11169.960369183329,12553.305990126692,1.1209227614024022,40457.36979046468
57,373546.8057499321,354020.453850561,233794.45692467468,324172.6286161565,428082.00655392866,298428.11279356165,185101.6116704752,273608.8552036813,224459.05824800476,214720.94579947507,121076.98601977009,116460.10872013177,26756.64591981006,21643.17931050686,65828.55965511836,22922.561926403403,63644.11778368187,66630.26626688264,14944.35298843995,0.1250058055765496,52007.36851298705
58,246055.65674517438,281111.5118281686,238587.48849993013,274179.787195639,404310.19039601984,288034.9087849726,180912.35752093763,162153.42171353073,88418.2659569599,131070.09710517812,271823.39535527554,85661.2470606395,21380.64628325712,90670.94485850156,64090.176509183235,24336.344625929938,21330.267144221056,12062.884806332944,11664.767800243582,2.497598627774119,37870.93223433749
59,233171.3628657433,348923.08528278006,286453.61695399525,83980.08345678165,292876.0056707076,326980.18580273894,201525.61671134856,233521.83846253908,222186.1808296592,110742.3941211451,121596.14373602872,113554.3696811868,20234.94645566959,88786.3677405015,67087.85473472821,36116.43565530752,15284.079657073562,66113.34065842576,12633.050648974777,3.3166664718406222,34837.10314285421
60,223659.34253688648,280824.6842255829,290438.36146418634,329490.62568384,303540.91091791634,302827.91139063414,188849.67781051656,233294.19276600995,79682.66789708953,110707.41914168124,266577.24903148756,116967.51154220251,99350.19194317638,57679.494387351195,48932.022330740416,24374.304311618333,15279.216927785305,64651.254036183804,13036.284313494743,1.0364262345508402,38868.82253606924
61,242535.8423824289,298138.39285874297,233448.17458861848,87368.61221440772,416599.9152676368,221850.95421924326,184895.0752888226,258347.14656076767,222775.62771257406,126065.51245009976,279013.54155245324,129371.30126627347,97081.44313337957,72062.1701632024,138749.8021636147,24612.85856347638,14435.78669824142,65510.158479701546,14715.32595887002,0.6347511320222855,38477.23743102115
62,366504.8444191122,281126.03351701505,290690.89964869106,274161.04928220407,404310.19039601984,330520.0878715289,181198.70190658496,161877.68051182808,88418.2659569599,128068.77302606209,271528.8776921391,85661.2470606395,96385.74110491466,57720.455158949786,47574.10889882075,24614.9278750716,69609.51376421226,12062.884806332944,13369.355580051317,0.46531135734906715,45829.10206348124
63,242506.39865217186,297636.59067880333,233448.17458861848,285482.9120723119,270132.5803998592,226731.54256425702,185010.87621577515,260445.62219013044,208643.57351770595,126065.51245009976,120573.7525626011,113977.55862480353,97788.95655788686,92749.87327029495,147568.98631013808,37846.35048579074,65387.30289559355,11261.885555323654,14385.713086543623,1.1578507052844678,34597.65625087616
64,242506.39865217186,297139.9194626072,230918.65867748286,269967.2795024402,269888.61007385777,226770.1762984411,203193.98830806417,260241.71755941393,205557.3535581448,126030.90652887289,120611.99840404636,129563.51261879613,97741.92363960772,70771.56931457036,143512.24205999757,37825.15898712398,65387.30289559355,64917.20067296235,14752.555825405014,1.0456247131254486,34448.728367837175
65,242506.39865217186,297636.59067880333,233448.17458861848,285482.9120723119,270132.5803998592,228245.90565298632,185010.87621577515,260445.62219013044,209396.06135016808,126065.51245009976,120611.99840404636,128039.22133577675,97741.6775883237,92322.9236042583,147568.98631013808,37846.35048579074,65387.30289559355,64556.21254833521,15055.608454220095,0.8051662046256335,35058.15569045343
66,373620.3920873071,366923.264524377,290513.42814486474,272227.5128319888,725759.2770098663,329039.8477084303,73943.06608034461,162153.42171353073,90045.87436184369,128211.54424225407,271712.60106635233,85541.24534226017,20262.516819854147,53615.58199038418,49936.47961280841,24648.785914666318,15762.560847022836,7593.966862221776,13473.86729677915,0.2183204422855083,66993.79132912825
67,225831.12396405556,297153.36292404094,239740.87184163465,259486.1415504263,263905.0722808301,218998.0505201985,190148.17121702136,260258.24984019375,209396.06135016808,126031.49198631123,122784.03733655173,129557.99991437266,97476.39970568012,66010.40752471122,16637.685233913595,37827.14141804569,65387.30289559355,63637.77197296262,13143.256724268263,3.0165511567644043,32365.172829270337
68,379381.677802128,297349.01274139463,290704.0781876314,330353.0100834549,424165.8239029575,533785.734828597,201670.30431528864,261500.94705337848,205741.66610629074,126012.43758379508,270681.6130074937,128028.64045961028,90188.12099463739,92931.59380321518,60944.02438547252,36038.22528732658,65117.46607604992,8405.72407030837,17037.75076566457,0.07174001375630268,62884.20895176253
69,242506.39865217186,297636.59067880333,233448.17458861848,285482.9120723119,277630.06676729256,228245.90565298632,185010.87621577515,260445.62219013044,209843.1499771207,126065.51245009976,120611.99840404636,127505.68598479149,97735.58198466031,91940.96863424883,147905.8178586316,25172.435014481413,65631.27870112317,64556.21254833521,14906.556141926698,0.776612645572505,35264.16094319355
70,241935.89272305477,297643.2349908685,233146.45623031922,337533.7156185234,423087.11015460396,228008.6358664233,185000.73538074238,260461.86057342228,222357.8601537601,126588.54983502637,271189.49038413086,85860.40041538117,97407.81294031945,56584.09612528932,16873.872207448047,24604.731355113006,14803.865636647888,64917.20067296235,13847.660396807942,0.4683499046718127,44098.74827194596
71,225210.3699230522,337962.5668339453,240492.69475055125,77525.00806696666,292488.63034652564,323436.67239716795,189886.26745825863,238266.5738592497,236707.82647603544,128209.77145477216,271794.8307477427,126520.92292925119,23707.538851437177,92381.80304627714,79250.37479581976,35759.97290451239,15764.440908762062,11349.187542125565,12989.59861408569,1.6080006474962187,35708.51263349463
72,379347.8320620956,295898.0862564766,290155.9511624468,330148.8085291819,408938.23810234317,531881.1955879204,185474.35417438668,260314.44785808463,211861.04978482833,124826.0876772266,287247.45681872655,170389.807025245,90195.11296398676,53440.71635902062,60645.97778579932,24056.93574170684,84672.70549209094,6249.538140025499,17008.664398243127,0.08167117816402825,62694.26963614397
73,373523.7832302012,367224.30381621746,285777.91360635596,274085.046952154,409356.09894666856,540446.6431944275,181083.4078182071,159713.44979519615,90047.59461970907,125191.66889997963,270892.77932046034,126430.40455071979,18753.352620407502,56216.7974088886,60701.0511919007,24617.78095455568,15941.83538366989,12040.965477117516,13800.620416670476,0.1977063633881473,57002.29801620476
74,223729.18295606668,348983.2047585918,286179.2298654646,270745.6261298198,287475.52521147067,327094.0095148425,160983.97264035064,258355.73626467845,93745.8585260306,106221.88438584877,111514.58086067683,113805.10383665108,20200.332281418603,91003.60448320862,70536.88261537754,35872.698833782815,15271.921009266358,66144.04862854687,12326.525485943304,3.1023471795962934,35914.70869113763
75,380895.78708668106,283508.5837557707,290576.8987460033,271989.60410768003,412359.5520145214,550785.1706942375,188120.99860500512,263156.3555948493,81838.8356446044,128676.09416667721,270738.37973089353,116858.06991974576,91334.88569252941,21866.95663417452,19887.297974779907,23073.422061988735,63093.624415084196,6368.38957871321,14573.495238545118,0.1458335785141126,57561.59302073021
76,379621.86532290216,371096.8542526328,286658.423151158,326497.4321805617,288479.0769681342,338937.07120248716,201673.27307764016,234088.40768410524,88695.5265927015,209228.907836561,273327.473053874,87281.58057389464,20166.113175670143,18548.12498642323,60649.341195182074,25647.669045335333,15989.683500699262,3560.5044480828024,13114.14567459883,0.3643573927172086,49228.3394388422
77,225831.12396405556,297613.0801101686,237174.09326479526,259486.1415504263,263905.0722808301,218998.0505201985,190057.10666285368,260258.24984019375,209396.06135016808,126031.49198631123,122652.574371352,129557.99991437266,97475.71784636102,66010.40752471122,16637.685233913595,37827.14141804569,65387.30289559355,63637.77197296262,13134.557522958045,3.382488648292812,32294.9523097547
78,227291.54902402882,371123.6236219827,240399.51411962573,86073.16990770292,290447.6693386884,340116.37216928514,201565.43237168362,234268.9085849073,89380.47228423413,209221.87535523588,288019.4630524917,87281.58057389464,92274.21630454929,18808.30499979006,62080.47760819375,36286.442971115925,3233.2882658228436,3702.0864662453246,12336.373044915563,2.558120972741265,36060.312891395144
79,233884.22972012468,297637.0023164985,240617.20494454267,88976.47484464526,287446.17386768514,331060.4352239751,186947.2317051415,281124.0804733364,224112.365703821,123402.83929933979,118259.89262486003,130425.09025939577,90651.74206208801,68085.7344676085,17760.97990978745,38002.499306783284,65240.20975495496,64547.531004711076,13260.610038672146,2.625414038278123,32991.475487238145
